,image_id,c1_x,c1_y,c2_x,c2_y,c3_x,c3_y,c4_x,c4_y,t
29,29,118.3067242,216.8378837,216.3973265,213.1516108,413.0563244,213.0384336,480.4355308,212.7155378,0.966666667
30,30,119.8059441,218.9878691,216.820712,213.2668389,413.3397038,213.1778275,480.3273581,214.6135182,1
31,31,120.2622345,221.1312123,217.0086521,213.1606405,412.9939124,214.7995452,480.1490599,215.1228847,1.033333333
32,32,121.4013838,219.5182488,217.7835223,213.2553146,413.3773224,215.0107482,480.0471009,215.4765886,1.066666667
33,33,123.0603758,220.5486899,217.6066167,213.2917854,413.4077172,215.3257161,480.3780162,215.3084526,1.1
34,34,123.467768,220.1648361,217.8732223,213.1774143,413.2580079,214.7250272,480.3944227,215.5665488,1.133333333
35,35,123.8031369,220.8449404,217.7575198,213.3426118,413.2951981,214.7946936,480.544989,215.4474946,1.166666667
36,36,124.1180284,221.0531589,216.9894295,212.9585743,412.5129817,215.0576567,479.8508046,214.7159669,1.2
37,37,126.4455773,221.2836763,217.0486276,213.0396732,412.4835358,214.9731143,479.6549673,214.4275218,1.233333333
38,38,125.0183501,222.0365997,217.6544588,213.2853727,412.5347142,216.6287928,477.3572317,214.3456118,1.266666667
39,39,127.2145169,222.574295,217.9665189,212.9932085,410.5920139,216.4793284,477.4819333,214.6507236,1.3
40,40,126.7120604,222.8344268,217.5068922,213.4504018,412.3241539,216.812876,477.3464879,214.3219509,1.333333333
